filename,type(sim/real),class(Benign=0/Malignant=1),Voxel
real_world_training/04333.bin,real,0,()
real_world_training/04334.bin,real,0,()
real_world_training/04335.bin,real,0,()
real_world_training/04336.bin,real,0,()
real_world_training/04337.bin,real,0,()
real_world_training/04338.bin,real,0,()
real_world_training/04339.bin,real,0,()
real_world_training/04340.bin,real,0,()
real_world_training/04341.bin,real,0,()
real_world_training/04342.bin,real,0,()
real_world_training/04343.bin,real,0,()
real_world_training/04344.bin,real,0,()
real_world_training/04345.bin,real,0,()
real_world_training/04346.bin,real,0,()
real_world_training/04347.bin,real,0,()
real_world_training/04348.bin,real,0,()
real_world_training/04349.bin,real,0,()
real_world_training/04350.bin,real,0,()
real_world_training/04351.bin,real,0,()
real_world_training/04352.bin,real,0,()
real_world_training/04353.bin,real,0,()
real_world_training/04354.bin,real,0,()
real_world_training/04355.bin,real,0,()
real_world_training/04356.bin,real,0,()
real_world_training/04357.bin,real,0,()
real_world_training/04358.bin,real,0,()
real_world_training/04359.bin,real,0,()
real_world_training/04360.bin,real,0,()
real_world_training/04361.bin,real,0,()
real_world_training/04362.bin,real,0,()
real_world_training/04363.bin,real,0,()
real_world_training/04364.bin,real,0,()
real_world_training/04365.bin,real,0,()
real_world_training/04366.bin,real,0,()
real_world_training/04367.bin,real,0,()
real_world_training/04368.bin,real,0,()
real_world_training/04369.bin,real,0,()
real_world_training/04370.bin,real,0,()
real_world_training/04371.bin,real,0,()
real_world_training/04372.bin,real,0,()
real_world_training/04373.bin,real,0,()
real_world_training/04374.bin,real,0,()
real_world_training/04375.bin,real,0,()
real_world_training/04376.bin,real,0,()
real_world_training/04377.bin,real,0,()
real_world_training/04378.bin,real,1,()
real_world_training/04379.bin,real,0,()
real_world_training/04380.bin,real,0,()
real_world_training/04381.bin,real,0,()
real_world_training/04382.bin,real,0,()
real_world_training/04383.bin,real,0,()
real_world_training/04384.bin,real,0,()
real_world_training/04385.bin,real,0,()
real_world_training/04386.bin,real,0,()
real_world_training/04387.bin,real,0,()
real_world_training/04388.bin,real,0,()
real_world_training/04389.bin,real,0,()
real_world_training/04390.bin,real,0,()
real_world_training/04391.bin,real,0,()
real_world_training/04392.bin,real,0,()
real_world_training/04393.bin,real,0,()
real_world_training/04394.bin,real,0,()
real_world_training/04395.bin,real,0,()
real_world_training/04396.bin,real,0,()
real_world_training/04397.bin,real,0,()
real_world_training/04398.bin,real,0,()
real_world_training/04399.bin,real,0,()
real_world_training/04400.bin,real,0,()
real_world_training/04401.bin,real,0,()
real_world_training/04402.bin,real,0,()
real_world_training/04403.bin,real,0,()
real_world_training/04404.bin,real,0,()
real_world_training/04405.bin,real,0,()
real_world_training/04406.bin,real,0,()
real_world_training/04407.bin,real,0,()
real_world_training/04408.bin,real,0,()
real_world_training/04409.bin,real,0,()
real_world_training/04410.bin,real,0,()
real_world_training/04411.bin,real,0,()
real_world_training/04412.bin,real,0,()
real_world_training/04413.bin,real,0,()
real_world_training/04414.bin,real,0,()
real_world_training/04415.bin,real,0,()
real_world_training/04416.bin,real,0,()
real_world_training/04417.bin,real,0,()
real_world_training/04418.bin,real,0,()
real_world_training/04419.bin,real,0,()
real_world_training/04420.bin,real,0,()
real_world_training/04421.bin,real,0,()
real_world_training/04422.bin,real,0,()
real_world_training/04423.bin,real,0,()
real_world_training/04424.bin,real,0,()
real_world_training/04425.bin,real,0,()
real_world_training/04426.bin,real,0,()
real_world_training/04427.bin,real,0,()
real_world_training/04428.bin,real,0,()
real_world_training/04429.bin,real,1,()
real_world_training/04430.bin,real,0,()
real_world_training/04431.bin,real,0,()
real_world_training/04432.bin,real,0,()
real_world_training/04433.bin,real,0,()
real_world_training/04434.bin,real,0,()
real_world_training/04435.bin,real,0,()
real_world_training/04436.bin,real,0,()
real_world_training/04437.bin,real,0,()
real_world_training/04438.bin,real,0,()
real_world_training/04439.bin,real,0,()
real_world_training/04440.bin,real,0,()
real_world_training/04441.bin,real,0,()
real_world_training/04442.bin,real,0,()
real_world_training/04443.bin,real,0,()
real_world_training/04444.bin,real,0,()
real_world_training/04445.bin,real,0,()
real_world_training/04446.bin,real,0,()
real_world_training/04447.bin,real,0,()
real_world_training/04448.bin,real,0,()
real_world_training/04449.bin,real,0,()
real_world_training/04450.bin,real,0,()
real_world_training/04451.bin,real,0,()
real_world_training/04452.bin,real,0,()
real_world_training/04453.bin,real,0,()
real_world_training/04454.bin,real,0,()
real_world_training/04455.bin,real,0,()
real_world_training/04456.bin,real,0,()
real_world_training/04457.bin,real,0,()
real_world_training/04458.bin,real,0,()
real_world_training/04459.bin,real,0,()
real_world_training/04460.bin,real,0,()
real_world_training/04461.bin,real,0,()
real_world_training/04462.bin,real,0,()
real_world_training/04463.bin,real,0,()
real_world_training/04464.bin,real,0,()
real_world_training/04465.bin,real,0,()
real_world_training/04466.bin,real,0,()
real_world_training/04467.bin,real,0,()
real_world_training/04468.bin,real,0,()
real_world_training/04469.bin,real,0,()
real_world_training/04470.bin,real,0,()
real_world_training/04471.bin,real,0,()
real_world_training/04472.bin,real,0,()
real_world_training/04473.bin,real,0,()
real_world_training/04474.bin,real,0,()
real_world_training/04475.bin,real,0,()
real_world_training/04476.bin,real,0,()
real_world_training/04477.bin,real,0,()
real_world_training/04478.bin,real,0,()
real_world_training/04479.bin,real,0,()
real_world_training/04480.bin,real,0,()
real_world_training/04481.bin,real,0,()
real_world_training/04482.bin,real,0,()
real_world_training/04483.bin,real,0,()
real_world_training/04484.bin,real,0,()
real_world_training/04485.bin,real,0,()
real_world_training/04486.bin,real,0,()
real_world_training/04487.bin,real,1,()
real_world_training/04488.bin,real,0,()
real_world_training/04489.bin,real,0,()
real_world_training/04490.bin,real,0,()
real_world_training/04491.bin,real,0,()
real_world_training/04492.bin,real,0,()
real_world_training/04493.bin,real,0,()
real_world_training/04494.bin,real,0,()
real_world_training/04495.bin,real,0,()
real_world_training/04496.bin,real,0,()
real_world_training/04497.bin,real,1,()
real_world_training/04498.bin,real,0,()
real_world_training/04499.bin,real,0,()
real_world_training/04500.bin,real,0,()
real_world_training/04501.bin,real,0,()
real_world_training/04502.bin,real,0,()
real_world_training/04503.bin,real,0,()
real_world_training/04504.bin,real,0,()
real_world_training/04505.bin,real,0,()
real_world_training/04506.bin,real,0,()
real_world_training/04507.bin,real,0,()
real_world_training/04508.bin,real,0,()
real_world_training/04509.bin,real,0,()
real_world_training/04510.bin,real,0,()
real_world_training/04511.bin,real,0,()
real_world_training/04512.bin,real,0,()
real_world_training/04513.bin,real,0,()
real_world_training/04514.bin,real,0,()
real_world_training/04515.bin,real,0,()
real_world_training/04516.bin,real,0,()
real_world_training/04517.bin,real,0,()
real_world_training/04518.bin,real,0,()
real_world_training/04519.bin,real,0,()
real_world_training/04520.bin,real,0,()
real_world_training/04521.bin,real,0,()
real_world_training/04522.bin,real,0,()
real_world_training/04523.bin,real,0,()
real_world_training/04524.bin,real,0,()
real_world_training/04525.bin,real,0,()
real_world_training/04526.bin,real,0,()
real_world_training/04527.bin,real,1,()
real_world_training/04528.bin,real,0,()
real_world_training/04529.bin,real,0,()
real_world_training/04530.bin,real,0,()
real_world_training/04531.bin,real,0,()
real_world_training/04532.bin,real,0,()
real_world_training/04533.bin,real,0,()
real_world_training/04534.bin,real,0,()
real_world_training/04535.bin,real,0,()
real_world_training/04536.bin,real,0,()
real_world_training/04537.bin,real,0,()
real_world_training/04538.bin,real,0,()
real_world_training/04539.bin,real,0,()
real_world_training/04540.bin,real,0,()
real_world_training/04541.bin,real,0,()
real_world_training/04542.bin,real,1,()
real_world_training/04543.bin,real,0,()
real_world_training/04544.bin,real,1,()
real_world_training/04545.bin,real,0,()
real_world_training/04546.bin,real,0,()
real_world_training/04547.bin,real,0,()
real_world_training/04548.bin,real,0,()
real_world_training/04549.bin,real,0,()
real_world_training/04550.bin,real,0,()
real_world_training/04551.bin,real,0,()
real_world_training/04552.bin,real,0,()
real_world_training/04553.bin,real,0,()
real_world_training/04554.bin,real,0,()
real_world_training/04555.bin,real,0,()
real_world_training/04556.bin,real,0,()
real_world_training/04557.bin,real,0,()
real_world_training/04558.bin,real,0,()
real_world_training/04559.bin,real,0,()
real_world_training/04560.bin,real,1,()
real_world_training/04561.bin,real,0,()
real_world_training/04562.bin,real,0,()
real_world_training/04563.bin,real,0,()
real_world_training/04564.bin,real,0,()
real_world_training/04565.bin,real,0,()
real_world_training/04566.bin,real,0,()
real_world_training/04567.bin,real,1,()
real_world_training/04568.bin,real,1,()
real_world_training/04569.bin,real,0,()
real_world_training/04570.bin,real,0,()
real_world_training/04571.bin,real,0,()
real_world_training/04572.bin,real,0,()
real_world_training/04573.bin,real,0,()
real_world_training/04574.bin,real,0,()
real_world_training/04575.bin,real,1,()
real_world_training/04576.bin,real,0,()
real_world_training/04577.bin,real,0,()
real_world_training/04578.bin,real,0,()
real_world_training/04579.bin,real,0,()
real_world_training/04580.bin,real,0,()
real_world_training/04581.bin,real,0,()
real_world_training/04582.bin,real,0,()
real_world_training/04583.bin,real,0,()
real_world_training/04584.bin,real,0,()
real_world_training/04585.bin,real,0,()
real_world_training/04586.bin,real,0,()
real_world_training/04587.bin,real,0,()
real_world_training/04588.bin,real,0,()
real_world_training/04589.bin,real,0,()
real_world_training/04590.bin,real,0,()
real_world_training/04591.bin,real,1,()
real_world_training/04592.bin,real,0,()
real_world_training/04593.bin,real,0,()
real_world_training/04594.bin,real,0,()
real_world_training/04595.bin,real,0,()
real_world_training/04596.bin,real,0,()
real_world_training/04597.bin,real,0,()
real_world_training/04598.bin,real,0,()
real_world_training/04599.bin,real,0,()
real_world_training/04600.bin,real,0,()
real_world_training/04601.bin,real,0,()
real_world_training/04602.bin,real,0,()
real_world_training/04603.bin,real,0,()
real_world_training/04604.bin,real,0,()
real_world_training/04605.bin,real,0,()
real_world_training/04606.bin,real,0,()
real_world_training/04607.bin,real,1,()
real_world_training/04608.bin,real,0,()
real_world_training/04609.bin,real,0,()
real_world_training/04610.bin,real,0,()
real_world_training/04611.bin,real,0,()
real_world_training/04612.bin,real,0,()
real_world_training/04613.bin,real,0,()
real_world_training/04614.bin,real,0,()
real_world_training/04615.bin,real,0,()
real_world_training/04616.bin,real,0,()
real_world_training/04617.bin,real,0,()
real_world_training/04618.bin,real,0,()
real_world_training/04619.bin,real,0,()
real_world_training/04620.bin,real,0,()
real_world_training/04621.bin,real,0,()
real_world_training/04622.bin,real,0,()
real_world_training/04623.bin,real,0,()
real_world_training/04624.bin,real,0,()
real_world_training/04625.bin,real,0,()
real_world_training/04626.bin,real,0,()
real_world_training/04627.bin,real,0,()
real_world_training/04628.bin,real,0,()
real_world_training/04629.bin,real,0,()
real_world_training/04630.bin,real,0,()
real_world_training/04631.bin,real,0,()
real_world_training/04632.bin,real,0,()
real_world_training/04633.bin,real,0,()
real_world_training/04634.bin,real,0,()
real_world_training/04635.bin,real,1,()
real_world_training/04636.bin,real,0,()
real_world_training/04637.bin,real,0,()
real_world_training/04638.bin,real,0,()
real_world_training/04639.bin,real,0,()
real_world_training/04640.bin,real,0,()
real_world_training/04641.bin,real,0,()
real_world_training/04642.bin,real,0,()
real_world_training/04643.bin,real,1,()
real_world_training/04644.bin,real,0,()
real_world_training/04645.bin,real,0,()
real_world_training/04646.bin,real,0,()
real_world_training/04647.bin,real,1,()
real_world_training/04648.bin,real,0,()
real_world_training/04649.bin,real,0,()
real_world_training/04650.bin,real,0,()
real_world_training/04651.bin,real,0,()
real_world_training/04652.bin,real,0,()
real_world_training/04653.bin,real,0,()
real_world_training/04654.bin,real,0,()
real_world_training/04655.bin,real,0,()
real_world_training/04656.bin,real,0,()
real_world_training/04657.bin,real,0,()
real_world_training/04658.bin,real,0,()
real_world_training/04659.bin,real,0,()
real_world_training/04660.bin,real,0,()
real_world_training/04661.bin,real,0,()
real_world_training/04662.bin,real,0,()
real_world_training/04663.bin,real,0,()
real_world_training/04664.bin,real,0,()
real_world_training/04665.bin,real,0,()
real_world_training/04666.bin,real,0,()
real_world_training/04667.bin,real,0,()
real_world_training/04668.bin,real,0,()
real_world_training/04669.bin,real,0,()
real_world_training/04670.bin,real,0,()
real_world_training/04671.bin,real,0,()
real_world_training/04672.bin,real,0,()
real_world_training/04673.bin,real,1,()
real_world_training/04674.bin,real,0,()
real_world_training/04675.bin,real,0,()
real_world_training/04676.bin,real,0,()
real_world_training/04677.bin,real,0,()
real_world_training/04678.bin,real,0,()
real_world_training/04679.bin,real,0,()
real_world_training/04680.bin,real,0,()
real_world_training/04681.bin,real,0,()
real_world_training/04682.bin,real,0,()
real_world_training/04683.bin,real,0,()
real_world_training/04684.bin,real,0,()
real_world_training/04685.bin,real,0,()
real_world_training/04686.bin,real,0,()
real_world_training/04687.bin,real,0,()
real_world_training/04688.bin,real,0,()
real_world_training/04689.bin,real,0,()
real_world_training/04690.bin,real,0,()
real_world_training/04691.bin,real,0,()
real_world_training/04692.bin,real,0,()
real_world_training/04693.bin,real,0,()
real_world_training/04694.bin,real,0,()
real_world_training/04695.bin,real,0,()
real_world_training/04696.bin,real,0,()
real_world_training/04697.bin,real,1,()
real_world_training/04698.bin,real,0,()
real_world_training/04699.bin,real,0,()
real_world_training/04700.bin,real,0,()
real_world_training/04701.bin,real,0,()
real_world_training/04702.bin,real,0,()
real_world_training/04703.bin,real,0,()
real_world_training/04704.bin,real,0,()
real_world_training/04705.bin,real,0,()
real_world_training/04706.bin,real,0,()
real_world_training/04707.bin,real,0,()
real_world_training/04708.bin,real,0,()
real_world_training/04709.bin,real,0,()
real_world_training/04710.bin,real,0,()
real_world_training/04711.bin,real,0,()
real_world_training/04712.bin,real,0,()
real_world_training/04713.bin,real,0,()
real_world_training/04714.bin,real,0,()
real_world_training/04715.bin,real,0,()
real_world_training/04716.bin,real,1,()
real_world_training/04717.bin,real,0,()
real_world_training/04718.bin,real,0,()
real_world_training/04719.bin,real,0,()
real_world_training/04720.bin,real,0,()
real_world_training/04721.bin,real,0,()
real_world_training/04722.bin,real,0,()
real_world_training/04723.bin,real,0,()
real_world_training/04724.bin,real,0,()
real_world_training/04725.bin,real,0,()
real_world_training/04726.bin,real,0,()
real_world_training/04727.bin,real,0,()
real_world_training/04728.bin,real,0,()
real_world_training/04729.bin,real,0,()
real_world_training/04730.bin,real,1,()
real_world_training/04731.bin,real,0,()
real_world_training/04732.bin,real,0,()
real_world_training/04733.bin,real,0,()
real_world_training/04734.bin,real,0,()
real_world_training/04735.bin,real,0,()
real_world_training/04736.bin,real,0,()
real_world_training/04737.bin,real,0,()
real_world_training/04738.bin,real,1,()
real_world_training/04739.bin,real,0,()
real_world_training/04740.bin,real,0,()
real_world_training/04741.bin,real,0,()
real_world_training/04742.bin,real,0,()
real_world_training/04743.bin,real,0,()
real_world_training/04744.bin,real,0,()
real_world_training/04745.bin,real,1,()
real_world_training/04746.bin,real,0,()
real_world_training/04747.bin,real,0,()
real_world_training/04748.bin,real,0,()
real_world_training/04749.bin,real,0,()
real_world_training/04750.bin,real,0,()
real_world_training/04751.bin,real,0,()
real_world_training/04752.bin,real,0,()
real_world_training/04753.bin,real,1,()
real_world_training/04754.bin,real,0,()
real_world_training/04755.bin,real,0,()
real_world_training/04756.bin,real,0,()
real_world_training/04757.bin,real,0,()
real_world_training/04758.bin,real,0,()
real_world_training/04759.bin,real,0,()
real_world_training/04760.bin,real,0,()
real_world_training/04761.bin,real,0,()
real_world_training/04762.bin,real,0,()
real_world_training/04763.bin,real,0,()
real_world_training/04764.bin,real,0,()
real_world_training/04765.bin,real,0,()
real_world_training/04766.bin,real,0,()
real_world_training/04767.bin,real,0,()
real_world_training/04768.bin,real,0,()
real_world_training/04769.bin,real,0,()
real_world_training/04770.bin,real,1,()
real_world_training/04771.bin,real,0,()
real_world_training/04772.bin,real,0,()
real_world_training/04773.bin,real,0,()
real_world_training/04774.bin,real,0,()
real_world_training/04775.bin,real,0,()
real_world_training/04776.bin,real,0,()
real_world_training/04777.bin,real,0,()
real_world_training/04778.bin,real,0,()
real_world_training/04779.bin,real,0,()
real_world_training/04780.bin,real,0,()
real_world_training/04781.bin,real,0,()
real_world_training/04782.bin,real,0,()
real_world_training/04783.bin,real,0,()
real_world_training/04784.bin,real,0,()
real_world_training/04785.bin,real,0,()
real_world_training/04786.bin,real,0,()
real_world_training/04787.bin,real,0,()
real_world_training/04788.bin,real,0,()
real_world_training/04789.bin,real,0,()
real_world_training/04790.bin,real,0,()
real_world_training/04791.bin,real,0,()
real_world_training/04792.bin,real,0,()
real_world_training/04793.bin,real,0,()
real_world_training/04794.bin,real,0,()
real_world_training/04795.bin,real,0,()
real_world_training/04796.bin,real,0,()
real_world_training/04797.bin,real,0,()
real_world_training/04798.bin,real,0,()
real_world_training/04799.bin,real,0,()
real_world_training/04800.bin,real,0,()
real_world_training/04801.bin,real,0,()
real_world_training/04802.bin,real,0,()
real_world_training/04803.bin,real,0,()
real_world_training/04804.bin,real,0,()
real_world_training/04805.bin,real,0,()
real_world_training/04806.bin,real,0,()
real_world_training/04807.bin,real,0,()
real_world_training/04808.bin,real,0,()
real_world_training/04809.bin,real,0,()
real_world_training/04810.bin,real,0,()
real_world_training/04811.bin,real,0,()
real_world_training/04812.bin,real,0,()
real_world_training/04813.bin,real,0,()
real_world_training/04814.bin,real,0,()
real_world_training/04815.bin,real,0,()
real_world_training/04816.bin,real,0,()
real_world_training/04817.bin,real,0,()
real_world_training/04818.bin,real,0,()
real_world_training/04819.bin,real,0,()
real_world_training/04820.bin,real,0,()
real_world_training/04821.bin,real,0,()
real_world_training/04822.bin,real,0,()
real_world_training/04823.bin,real,0,()
real_world_training/04824.bin,real,0,()
real_world_training/04825.bin,real,0,()
real_world_training/04826.bin,real,0,()
real_world_training/04827.bin,real,0,()
real_world_training/04828.bin,real,0,()
real_world_training/04829.bin,real,0,()
real_world_training/04830.bin,real,0,()
real_world_training/04831.bin,real,0,()
real_world_training/04832.bin,real,0,()
real_world_training/04833.bin,real,0,()
real_world_training/04834.bin,real,0,()
real_world_training/04835.bin,real,0,()
real_world_training/04836.bin,real,0,()
real_world_training/04837.bin,real,0,()
real_world_training/04838.bin,real,0,()
real_world_training/04839.bin,real,0,()
real_world_training/04840.bin,real,0,()
real_world_training/04841.bin,real,0,()
real_world_training/04842.bin,real,0,()
real_world_training/04843.bin,real,0,()
real_world_training/04844.bin,real,1,()
real_world_training/04845.bin,real,0,()
real_world_training/04846.bin,real,1,()
real_world_training/04847.bin,real,0,()
real_world_training/04848.bin,real,0,()
real_world_training/04849.bin,real,0,()
real_world_training/04850.bin,real,0,()
real_world_training/04851.bin,real,0,()
real_world_training/04852.bin,real,0,()
real_world_training/04853.bin,real,0,()
real_world_training/04854.bin,real,0,()
real_world_training/04855.bin,real,0,()
real_world_training/04856.bin,real,0,()
real_world_training/04857.bin,real,0,()
real_world_training/04858.bin,real,0,()
real_world_training/04859.bin,real,0,()
real_world_training/04860.bin,real,0,()
real_world_training/04861.bin,real,0,()
real_world_training/04862.bin,real,0,()
real_world_training/04863.bin,real,0,()
real_world_training/04864.bin,real,0,()
real_world_training/04865.bin,real,0,()
real_world_training/04866.bin,real,0,()
real_world_training/04867.bin,real,0,()
real_world_training/04868.bin,real,0,()
real_world_training/04869.bin,real,0,()
real_world_training/04870.bin,real,0,()
real_world_training/04871.bin,real,0,()
real_world_training/04872.bin,real,0,()
real_world_training/04873.bin,real,0,()
real_world_training/04874.bin,real,0,()
real_world_training/04875.bin,real,0,()
real_world_training/04876.bin,real,0,()
real_world_training/04877.bin,real,0,()
real_world_training/04878.bin,real,0,()
real_world_training/04879.bin,real,1,()
real_world_training/04880.bin,real,0,()
real_world_training/04881.bin,real,0,()
real_world_training/04882.bin,real,0,()
real_world_training/04883.bin,real,0,()
real_world_training/04884.bin,real,0,()
real_world_training/04885.bin,real,0,()
real_world_training/04886.bin,real,0,()
real_world_training/04887.bin,real,0,()
real_world_training/04888.bin,real,0,()
real_world_training/04889.bin,real,0,()
real_world_training/04890.bin,real,0,()
real_world_training/04891.bin,real,0,()
real_world_training/04892.bin,real,0,()
real_world_training/04893.bin,real,0,()
real_world_training/04894.bin,real,0,()
real_world_training/04895.bin,real,0,()
real_world_training/04896.bin,real,0,()
real_world_training/04897.bin,real,1,()
real_world_training/04898.bin,real,0,()
real_world_training/04899.bin,real,0,()
real_world_training/04900.bin,real,0,()
real_world_training/04901.bin,real,0,()
real_world_training/04902.bin,real,0,()
real_world_training/04903.bin,real,0,()
real_world_training/04904.bin,real,0,()
real_world_training/04905.bin,real,0,()
real_world_training/04906.bin,real,0,()
real_world_training/04907.bin,real,0,()
real_world_training/04908.bin,real,0,()
real_world_training/04909.bin,real,0,()
real_world_training/04910.bin,real,0,()
real_world_training/04911.bin,real,0,()
real_world_training/04912.bin,real,0,()
real_world_training/04913.bin,real,0,()
real_world_training/04914.bin,real,0,()
real_world_training/04915.bin,real,0,()
real_world_training/04916.bin,real,0,()
real_world_training/04917.bin,real,0,()
real_world_training/04918.bin,real,0,()
real_world_training/04919.bin,real,0,()
real_world_training/04920.bin,real,0,()
real_world_training/04921.bin,real,1,()
real_world_training/04922.bin,real,0,()
real_world_training/04923.bin,real,0,()
real_world_training/04924.bin,real,1,()
real_world_training/04925.bin,real,0,()
real_world_training/04926.bin,real,0,()
real_world_training/04927.bin,real,1,()
real_world_training/04928.bin,real,0,()
real_world_training/04929.bin,real,1,()
real_world_training/04930.bin,real,0,()
real_world_training/04931.bin,real,0,()
real_world_training/04932.bin,real,0,()
real_world_training/04933.bin,real,0,()
real_world_training/04934.bin,real,0,()
real_world_training/04935.bin,real,0,()
real_world_training/04936.bin,real,0,()
real_world_training/04937.bin,real,0,()
real_world_training/04938.bin,real,0,()
real_world_training/04939.bin,real,0,()
real_world_training/04940.bin,real,0,()
real_world_training/04941.bin,real,0,()
real_world_training/04942.bin,real,0,()
real_world_training/04943.bin,real,1,()
real_world_training/04944.bin,real,0,()
real_world_training/04945.bin,real,0,()
real_world_training/04946.bin,real,0,()
real_world_training/04947.bin,real,0,()
real_world_training/04948.bin,real,0,()
real_world_training/04949.bin,real,0,()
real_world_training/04950.bin,real,0,()
real_world_training/04951.bin,real,1,()
real_world_training/04952.bin,real,0,()
real_world_training/04953.bin,real,0,()
real_world_training/04954.bin,real,0,()
real_world_training/04955.bin,real,0,()
real_world_training/04956.bin,real,0,()
real_world_training/04957.bin,real,0,()
real_world_training/04958.bin,real,0,()
real_world_training/04959.bin,real,0,()
real_world_training/04960.bin,real,1,()
real_world_training/04961.bin,real,0,()
real_world_training/04962.bin,real,0,()
real_world_training/04963.bin,real,0,()
real_world_training/04964.bin,real,0,()
real_world_training/04965.bin,real,0,()
real_world_training/04966.bin,real,1,()
real_world_training/04967.bin,real,0,()
real_world_training/04968.bin,real,0,()
real_world_training/04969.bin,real,0,()
real_world_training/04970.bin,real,0,()
real_world_training/04971.bin,real,0,()
real_world_training/04972.bin,real,0,()
real_world_training/04973.bin,real,1,()
real_world_training/04974.bin,real,0,()
real_world_training/04975.bin,real,0,()
real_world_training/04976.bin,real,0,()
real_world_training/04977.bin,real,1,()
real_world_training/04978.bin,real,0,()
real_world_training/04979.bin,real,0,()
real_world_training/04980.bin,real,0,()
real_world_training/04981.bin,real,0,()
real_world_training/04982.bin,real,0,()
real_world_training/04983.bin,real,0,()
real_world_training/04984.bin,real,0,()
real_world_training/04985.bin,real,0,()
real_world_training/04986.bin,real,0,()
real_world_training/04987.bin,real,0,()
real_world_training/04988.bin,real,0,()
real_world_training/04989.bin,real,0,()
real_world_training/04990.bin,real,0,()
real_world_training/04991.bin,real,0,()
real_world_training/04992.bin,real,0,()
real_world_training/04993.bin,real,1,()
real_world_training/04994.bin,real,0,()
real_world_training/04995.bin,real,0,()
real_world_training/04996.bin,real,0,()
real_world_training/04997.bin,real,0,()
real_world_training/04998.bin,real,0,()
real_world_training/04999.bin,real,0,()
real_world_training/05000.bin,real,0,()
real_world_training/05001.bin,real,0,()
real_world_training/05002.bin,real,0,()
real_world_training/05003.bin,real,0,()
real_world_training/05004.bin,real,0,()
real_world_training/05005.bin,real,0,()
real_world_training/05006.bin,real,0,()
real_world_training/05007.bin,real,0,()
real_world_training/05008.bin,real,0,()
real_world_training/05009.bin,real,0,()
real_world_training/05010.bin,real,0,()
real_world_training/05011.bin,real,0,()
real_world_training/05012.bin,real,0,()
real_world_training/05013.bin,real,0,()
real_world_training/05014.bin,real,0,()
real_world_training/05015.bin,real,0,()
real_world_training/05016.bin,real,0,()
real_world_training/05017.bin,real,0,()
real_world_training/05018.bin,real,0,()
real_world_training/05019.bin,real,0,()
real_world_training/05020.bin,real,0,()
real_world_training/05021.bin,real,1,()
real_world_training/05022.bin,real,0,()
real_world_training/05023.bin,real,0,()
real_world_training/05024.bin,real,0,()
real_world_training/05025.bin,real,0,()
real_world_training/05026.bin,real,0,()
real_world_training/05027.bin,real,0,()
real_world_training/05028.bin,real,0,()
real_world_training/05029.bin,real,0,()
real_world_training/05030.bin,real,0,()
real_world_training/05031.bin,real,0,()
real_world_training/05032.bin,real,0,()
real_world_training/05033.bin,real,0,()
real_world_training/05034.bin,real,0,()
real_world_training/05035.bin,real,0,()
real_world_training/05036.bin,real,0,()
real_world_training/05037.bin,real,0,()
real_world_training/05038.bin,real,0,()
real_world_training/05039.bin,real,0,()
real_world_training/05040.bin,real,0,()
real_world_training/05041.bin,real,0,()
real_world_training/05042.bin,real,0,()
real_world_training/05043.bin,real,0,()
real_world_training/05044.bin,real,0,()
real_world_training/05045.bin,real,0,()
real_world_training/05046.bin,real,0,()
real_world_training/05047.bin,real,0,()
real_world_training/05048.bin,real,0,()
real_world_training/05049.bin,real,0,()
real_world_training/05050.bin,real,0,()
real_world_training/05051.bin,real,0,()
real_world_training/05052.bin,real,0,()
real_world_training/05053.bin,real,1,()
real_world_training/05054.bin,real,0,()
real_world_training/05055.bin,real,0,()
real_world_training/05056.bin,real,0,()
real_world_training/05057.bin,real,0,()
real_world_training/05058.bin,real,0,()
real_world_training/05059.bin,real,0,()
real_world_training/05060.bin,real,0,()
real_world_training/05061.bin,real,0,()
real_world_training/05062.bin,real,0,()
real_world_training/05063.bin,real,0,()
real_world_training/05064.bin,real,0,()
real_world_training/05065.bin,real,0,()
real_world_training/05066.bin,real,0,()
real_world_training/05067.bin,real,1,()
real_world_training/05068.bin,real,0,()
real_world_training/05069.bin,real,0,()
real_world_training/05070.bin,real,1,()
real_world_training/05071.bin,real,0,()
real_world_training/05072.bin,real,0,()
real_world_training/05073.bin,real,0,()
real_world_training/05074.bin,real,0,()
real_world_training/05075.bin,real,0,()
real_world_training/05076.bin,real,0,()
real_world_training/05077.bin,real,0,()
real_world_training/05078.bin,real,0,()
real_world_training/05079.bin,real,0,()
real_world_training/05080.bin,real,0,()
real_world_training/05081.bin,real,0,()
real_world_training/05082.bin,real,0,()
real_world_training/05083.bin,real,0,()
real_world_training/05084.bin,real,0,()
real_world_training/05085.bin,real,0,()
real_world_training/05086.bin,real,0,()
real_world_training/05087.bin,real,0,()
real_world_training/05088.bin,real,0,()
real_world_training/05089.bin,real,0,()
real_world_training/05090.bin,real,0,()
real_world_training/05091.bin,real,0,()
real_world_training/05092.bin,real,0,()
real_world_training/05093.bin,real,0,()
real_world_training/05094.bin,real,0,()
real_world_training/05095.bin,real,0,()
real_world_training/05096.bin,real,0,()
real_world_training/05097.bin,real,0,()
real_world_training/05098.bin,real,0,()
real_world_training/05099.bin,real,0,()
real_world_training/05100.bin,real,0,()
real_world_training/05101.bin,real,0,()
real_world_training/05102.bin,real,0,()
real_world_training/05103.bin,real,0,()
real_world_training/05104.bin,real,0,()
real_world_training/05105.bin,real,0,()
real_world_training/05106.bin,real,0,()
real_world_training/05107.bin,real,0,()
real_world_training/05108.bin,real,0,()
